lon,lat,flaeche,kaltmiete,europrom2
12.4034097,51.3655039,476.80,2291.00,4.8049496644295
12.2677688,51.3202094,173.24,845.00,4.877626414223
12.3427739,51.3296464,204.37,1199.00,5.8668101971914
12.3794494,51.3221219,169.00,1090.00,6.4497041420118
12.3661171,51.3637429,132.40,1528.00,11.540785498489
12.4048239,51.3004511,261.18,1160.00,4.4413814227736
12.3346014,51.3707247,126.83,672.00,5.2984309705906
12.3261589,51.3434455,176.22,800.00,4.5397798206787
12.311895207357,51.3441234,111.10,640.00,5.7605760576058
12.3548376,51.3492349,200.54,1285.00,6.4076992121273
12.4615513,51.3516869,856.93,3544.00,4.1356936972682
12.4085437,51.3563016,204.00,1000.00,4.9019607843137
12.2727013,51.324151,190.61,760.00,3.9871989927076
12.422195118878,51.32078965,300.58,1479.00,4.9204870583538
12.3932658,51.3336191,472.77,4796.74,10.146032954714
12.3888303,51.363037,201.89,992.32,4.915151815345
12.407738,51.3390775,231.00,1099.00,4.7575757575758
12.42593,51.34269,209.00,1160.00,5.5502392344498
12.355738983361,51.3445195,145.14,980.00,6.7521014193193
12.4119677,51.3529895,525.00,2996.00,5.7066666666667
12.36208,51.34043,430.00,3932.00,9.1441860465116
12.4087793,51.345028,186.80,660.00,3.5331905781585
12.3824962,51.3642355,191.20,1105.00,5.7792887029289
12.3874631,51.3598909,136.60,721.00,5.2781844802343
12.4410021,51.3336467,249.22,1409.00,5.6536393547869
12.29949,51.35653,176.62,980.00,5.5486354886196
12.40495875,51.329853375,304.00,1804.00,5.9342105263158
12.3739594,51.3316392,406.00,2110.00,5.1970443349754
12.3671976705465,51.34329745,179.86,1040.54,5.7852774380073
12.380913697834,51.32081375,575.00,3289.00,5.72
12.3636613,51.330198,85.42,431.00,5.0456567548583
12.409092,51.357548,302.00,1570.00,5.1986754966887
12.4171609099982,51.3815007,81.21,439.50,5.411895086812
12.4058179,51.3779606,245.40,1241.07,5.0573349633252
12.4361808,51.33123,135.87,771.00,5.6745418414661
12.32786,51.3187,348.80,1674.00,4.7993119266055
12.409272,51.3392706,169.71,789.00,4.6491073006894
12.3504104,51.3644145,441.37,2350.00,5.3243310601083
12.2884418,51.3546807,152.00,850.00,5.5921052631579
12.4101677,51.3561412,448.56,2685.00,5.9858212948101
12.35947,51.34104,150.17,1328.00,8.8433109142971
12.3869873,51.3368359,343.81,2450.00,7.1260289113173
12.3746493,51.3503507,552.99,3322.00,6.0073419049169
12.3175447,51.370872,216.00,1150.00,5.3240740740741
12.2680739888889,51.3253760888889,190.40,846.00,4.4432773109244
12.3638026,51.3719726,242.89,1320.00,5.4345588538021
12.2623301,51.3118587,319.48,1417.66,4.4373982721923
12.32723,51.31918,292.32,1734.00,5.931855500821
12.357635572164,51.3619395,166.00,991.00,5.9698795180723
12.37316632049,51.3237902,178.00,1211.00,6.8033707865169
12.32606,51.33244,178.15,835.00,4.6870614650575
12.35731,51.34386,321.00,2349.00,7.3177570093458
12.3708094,51.3759723,200.20,1092.00,5.4545454545455
12.3771468498136,51.3164802,143.97,917.00,6.3693825102452
12.328897,51.3406082,217.00,1185.00,5.4608294930876
12.32525,51.31679,344.80,1840.00,5.3364269141531
12.416163924907,51.32281355,211.17,1279.00,6.0567315433063
12.3835587,51.3632913,270.29,1640.00,6.067557068334
12.41756,51.37551,174.00,920.00,5.2873563218391
12.3602112,51.3420664,282.80,1680.00,5.9405940594059
12.4143258202022,51.37693135,480.20,2206.22,4.5943773427738
12.3239,51.33279,233.00,1631.00,7
12.3568797022614,51.36425955,215.18,1075.00,4.9958174551538
12.38586,51.37537,371.57,2923.94,7.869149823721
12.3986351,51.3469657,180.00,924.00,5.1333333333333
12.4211855,51.3344944,182.90,954.00,5.2159650082012
12.41693,51.33656,202.60,1109.00,5.4738400789733
12.408834126387,51.35561805,250.40,1299.00,5.1876996805112
12.3280483,51.3204852,275.94,1232.00,4.4647387113141
12.3221,51.3767395,256.86,1288.00,5.0144047340964
12.378907662138,51.32431855,232.07,1269.00,5.4681777050028
12.4178042,51.3161956,254.14,1475.00,5.8038876209963
12.4193941,51.3198788,146.00,822.00,5.6301369863014
12.35272,51.34895,163.86,1180.00,7.2012693762968
12.41531,51.33653,178.89,999.00,5.5844373637431
12.3254727,51.3048056,160.00,752.00,4.7
12.38415,51.34158,222.00,1504.00,6.7747747747748
12.4067004,51.3520682,168.30,865.14,5.1404634581105
12.40823556409,51.331164852745,227.10,1160.00,5.1078819903126
12.419276418245,51.3761844,228.70,1202.00,5.2557936160909
12.3125047,51.375988,366.86,1920.00,5.2336040996565
12.41486,51.33932,219.00,1293.00,5.9041095890411
12.431295,51.3429588,302.00,1354.00,4.4834437086093
12.418984425594,51.3199936,280.00,1260.00,4.5
12.370046928074,51.30680825,224.44,1330.00,5.9258599180182
12.41468,51.32075,181.00,954.00,5.2707182320442
12.4042833,51.3661758,224.13,1348.78,6.0178467853478
12.4156571,51.3359075,132.53,734.00,5.5383686712442
12.41477,51.3324,135.00,672.00,4.9777777777778
12.41405,51.33579,625.31,3799.00,6.0753866082423
12.2678281,51.3259357,186.90,831.00,4.446227929374
12.41414,51.34689,135.44,710.00,5.2421736562315
12.3681035883516,51.36732995,319.60,1661.00,5.1971214017522
12.367868238851,51.323781412311,201.21,1149.00,5.7104517668108
12.3453184678589,51.3708215,136.00,674.00,4.9558823529412
12.4191026,51.3605566,790.00,4033.00,5.1050632911392
12.400812,51.339037,286.93,1918.00,6.6845572090754
12.3594396,51.3703503,632.34,4511.00,7.1338204130689
12.38199,51.36109,211.00,1434.00,6.7962085308057
12.450811079592,51.3456741,299.00,1503.00,5.0267558528428
12.2709136,51.3061211,146.71,486.50,3.316065707859
12.38073,51.32614,188.00,1359.00,7.2287234042553
12.3994706,51.3363797,245.00,1750.00,7.1428571428571
12.41225,51.33355,407.20,1846.00,4.5333988212181
12.3825862729947,51.3186293,161.50,1019.00,6.3095975232198
12.41252,51.33315,280.80,1255.00,4.4693732193732
12.4308963,51.3498124,192.34,877.01,4.5596859727566
12.3788572,51.3086373,173.40,1039.00,5.9919261822376
12.334622,51.3385067,214.00,1019.05,4.7619158878505
12.3859454,51.3729277,193.98,1285.00,6.6243942674503
12.4094729,51.33583,260.00,1442.00,5.5461538461538
12.34714,51.3693105,144.20,715.00,4.9583911234397
12.3678348,51.31795675,231.55,1575.00,6.8019866119629
12.41,51.35461,205.65,1176.00,5.7184536834427
12.3812399,51.3065817,181.15,1156.00,6.3814518354954
12.4164797,51.3435206,324.75,1740.00,5.3579676674365
12.4689258,51.279394,203.00,1184.00,5.8325123152709
12.3729688,51.3230397,179.00,1123.00,6.2737430167598
12.3085831,51.3496004,162.00,750.00,4.6296296296296
12.3756986,51.349881,287.00,1904.15,6.634668989547
12.3952363,51.345685,358.81,2236.00,6.231710375965
12.3659276,51.3379671,238.79,1592.98,6.6710498764605
12.3665533,51.3658177,244.00,1300.00,5.327868852459
12.37623,51.3409659,184.56,1700.00,9.211096662332
12.386361,51.3356329,106.61,740.00,6.9411875058625
12.365325532178,51.3633196,214.00,1079.00,5.0420560747664
12.3732815,51.3462836,357.84,2328.75,6.5077967806841
12.3723173,51.3108592,257.00,1747.00,6.7976653696498
12.3183326,51.3432918,520.70,2773.00,5.3255233339735
12.3925578,51.2870015,188.00,825.00,4.3882978723404
12.3445171,51.3236899,150.27,1010.00,6.7212351101351
12.378257,51.3203328,302.60,2147.00,7.0951751487112
12.40703,51.37192,193.00,1094.00,5.6683937823834
12.37425,51.37102,337.35,1749.45,5.1858603823922
12.4533478,51.3470501,182.97,914.85,5
12.3723001,51.3209388,196.47,1280.00,6.514989565837
12.3729258,51.3662611,178.75,975.00,5.4545454545455
12.40532,51.33378,490.31,3527.86,7.1951622442944
12.3333233,51.3261613,181.41,1080.00,5.95336530511
12.37263,51.31014,501.38,2844.00,5.6723443296502
12.40388,51.34259,311.00,1517.00,4.8778135048232
12.3295863,51.3317887,350.50,1808.82,5.1606847360913
12.416537087354,51.32411125,358.00,1878.00,5.2458100558659
12.3366788,51.3314551,192.76,1240.00,6.4328698900187
12.365962804489,51.3211388,374.00,2547.00,6.8101604278075
12.37317,51.36557,190.60,1260.00,6.610703043022
12.3276963,51.3334757,1359.45,7850.00,5.7743940564199
12.34066,51.32097,197.47,1260.00,6.3807160581354
12.39001845,51.32406095,196.08,1083.55,5.5260607915137
12.402797305747,51.343013019561,95.61,694.00,7.2586549524108
12.376077741532,51.30492045,177.34,990.00,5.5824968986128
12.3314191055603,51.3317838,181.78,966.00,5.3141159643525
12.2993776,51.3792896,167.31,795.00,4.7516585978124
12.37164,51.35594,370.00,2254.00,6.0918918918919
12.3221037,51.3130129,203.95,949.67,4.6563863692081
12.4576675,51.3095421,553.00,2751.00,4.9746835443038
12.411491,51.3528676,255.00,1301.00,5.1019607843137
12.2700689,51.3207164,360.42,1847.00,5.1245768825259
12.40262,51.34101,397.50,2715.00,6.8301886792453
12.4288859,51.3433768,272.00,1050.00,3.8602941176471
12.3628375,51.3685663,554.14,3309.98,5.9731836719962
12.411941,51.3538268,168.00,808.00,4.8095238095238
12.3267963,51.3233372,146.75,805.00,5.4855195911414
12.40511339323,51.332034093855,229.14,1813.00,7.9121934188706
12.36975,51.36854,182.50,1149.59,6.2991232876712
12.40127,51.33737,333.00,2208.00,6.6306306306306
12.4127209,51.3525147,252.00,1382.00,5.484126984127
12.3004103,51.3135263,560.22,2667.49,4.7615044089822
12.3663773,51.331395,289.53,2000.00,6.9077470383035
12.3591603814936,51.36097375,801.00,4755.75,5.937265917603
12.36876,51.36739,240.10,1475.00,6.143273635985
12.2895636,51.3542068,152.36,838.00,5.5001312680494
12.4162564,51.3234882,169.40,817.00,4.8229043683589
12.3994786,51.3756291,220.72,1305.00,5.9124682856107
12.379022205039,51.326349221376,1859.00,14463.00,7.7799892415277
12.36804,51.34164,591.51,3027.84,5.118831465233
12.340099306343,51.36801135,176.17,1046.00,5.937446784356
12.3344801,51.3292005,220.04,1143.00,5.1945100890747
12.38960255,51.3243292,175.28,903.85,5.1566065723414
12.39947,51.37524,219.06,1127.00,5.144709212088
12.39893,51.33207,262.49,2037.00,7.7602956303097
12.4157892,51.3242415,213.00,1139.85,5.3514084507042
12.3499079,51.3670119,221.79,1211.50,5.4623743180486
12.3541850721819,51.3635801,244.33,1415.00,5.7913477673638
12.4078781,51.3469148,444.75,2151.00,4.8364249578415
12.3246148,51.3169272,323.00,1470.00,4.5510835913313
12.39731,51.33856,169.19,1272.00,7.518174833028
12.3483094,51.3662804,190.00,870.00,4.5789473684211
12.2653975,51.3107827,1001.85,3575.50,3.5688975395518
12.3766367,51.374007,156.47,826.00,5.2789672141625
12.3457381,51.3298762,446.57,2926.00,6.5521642743579
12.4154977,51.338421,505.00,2654.00,5.2554455445545
12.322022,51.3167494,664.37,3143.19,4.7310835829432
12.4744579,51.275653,249.02,1348.00,5.4132198217011
12.2852608,51.3242939,245.68,1307.56,5.3222077499186
12.36399,51.34452,446.00,2881.00,6.4596412556054
12.3226262,51.3169045,224.15,1056.00,4.7111309391033
12.3289216,51.3213933,371.00,2185.00,5.8894878706199
12.39587,51.30238,141.13,723.00,5.1229362998654
12.3671698,51.3407841,263.01,1807.07,6.87072734877
12.3092082,51.3151206,452.00,2290.00,5.0663716814159
12.2890491,51.3216677,1084.48,4497.32,4.146982885807
12.3601501,51.3628986,196.00,1110.00,5.6632653061224
12.2730598,51.3229444,294.98,1260.00,4.2714760322734
12.3919272,51.299523,400.00,2820.00,7.05
12.4285127,51.296735,450.77,2339.86,5.1908068416266
12.3264145,51.3079513,409.16,2373.00,5.7996871639456
12.33031,51.33075,261.95,1739.00,6.6386715021951
12.3358897,51.3400112,225.00,1313.00,5.8355555555556
12.307481,51.3147468,80.00,564.00,7.05
12.26718,51.31688,191.69,986.00,5.143721633888
12.367577381118,51.31947265,850.63,4868.00,5.7228172060708
12.4237043,51.3570036,114.30,585.00,5.1181102362205
12.3190812520258,51.32591535,340.00,1527.80,4.4935294117647
12.36111,51.36238,155.00,820.00,5.2903225806452
12.2987,51.32349,211.02,912.99,4.3265567244811
12.3838404,51.3749179,462.00,2721.00,5.8896103896104
12.355294827141,51.34551105,162.00,1040.00,6.4197530864198
12.3199904,51.3465676,488.80,2540.00,5.1963993453355
12.35949,51.36278,157.45,862.92,5.4805970149254
12.408142971102,51.3702079,326.50,1735.00,5.3139356814701
12.42181,51.34386,213.81,995.00,4.6536644684533
12.3624127,51.3448789,283.21,2260.50,7.9817096853925
12.378855060366,51.32325715,371.00,2405.00,6.4824797843666
12.4226885,51.3560789,166.80,769.00,4.6103117505995
12.409202,51.3556095,326.00,1549.00,4.7515337423313
12.306574324755,51.35017195,451.96,2022.00,4.4738472431189
12.3856551682431,51.3246239,546.32,2788.51,5.1041697173818
12.5207711,51.3448238,340.00,1840.00,5.4117647058824
12.3813075,51.3218952,181.00,1104.00,6.0994475138122
12.3284675931156,51.33550535,621.14,2917.31,4.6967028367196
12.4597839,51.3569491,1422.49,5740.87,4.0357893552855
12.41983,51.33314,329.92,1750.00,5.3043161978661
12.35679,51.34565,188.02,1205.00,6.4088926709924
12.4831185,51.3460971,281.40,1620.00,5.7569296375267
12.4426332,51.3275523,186.00,1250.00,6.7204301075269
12.35616,51.36101,249.02,1629.00,6.5416432415067
12.3638011,51.3707548,237.40,1267.13,5.3375315922494
12.35643,51.34613,180.00,1210.00,6.7222222222222
12.32536,51.33712,498.00,3085.00,6.1947791164659
12.4070291,51.3519671,273.68,1378.70,5.0376351943876
12.4134188,51.346401,270.40,1244.00,4.6005917159763
12.32482,51.3126,498.91,3618.00,7.2518089434968
12.3213487,51.3146742,168.43,776.00,4.6072552395654
12.41785,51.31929,164.56,852.00,5.1774428779776
12.312487499493,51.3296719,353.60,1859.95,5.2600395927602
12.3296926,51.3328771,154.00,920.00,5.974025974026
12.3508202,51.3643847,180.18,993.00,5.5111555111555
12.3929083,51.3338761,275.49,2877.06,10.443428073614
12.3478032,51.3320152,137.00,778.00,5.6788321167883
12.332971,51.3314207,219.00,1255.00,5.7305936073059
12.32329,51.328711,896.47,8074.22,9.0066817629145
12.4014107,51.3438873,300.00,1780.00,5.9333333333333
12.32365,51.3188,360.75,1860.00,5.1559251559252
12.4178414,51.3234546,184.00,808.00,4.3913043478261
12.3811788,51.3353192,233.30,1560.00,6.6866695242177
12.3215072,51.3400615,322.98,1979.00,6.1273143847916
12.3266584,51.3159904,290.00,1381.80,4.7648275862069
12.4156,51.32096,157.51,965.00,6.1265951368167
12.4044234,51.3302188,371.00,2030.00,5.4716981132075
12.4039777,51.329741375,232.70,1122.00,4.8216587881392
12.4107188,51.35219,986.00,5061.00,5.132860040568
12.2830575,51.3173826,964.99,4046.50,4.1933077026705
12.28731515,51.32871725,131.22,668.00,5.0906873952141
12.393761,51.3373001,445.78,2850.00,6.393288169052
12.4007592,51.338798,196.00,1387.00,7.0765306122449
12.421364,51.3356744,159.05,815.00,5.1241747878026
12.3764432,51.3679664,498.43,2915.00,5.8483638625283
12.3999707,51.3410783,156.75,656.02,4.1851355661882
12.3801716,51.3057466,196.09,1306.00,6.6602070477842
12.383,51.35283,217.62,1364.00,6.2678062678063
12.41506,51.33303,250.28,1376.00,5.4978424164935
12.32059,51.3055135,265.86,1319.30,4.9623862183104
12.41443,51.33577,218.36,1161.00,5.3169078585822
12.365948012213,51.3206559,442.28,2882.32,6.5169575834313
12.4164613,51.3231302,334.00,1815.00,5.4341317365269
12.3745532,51.3222075,254.85,1640.00,6.4351579360408
12.38192,51.33697,241.74,1474.00,6.0974600810788
12.3701263,51.3206215,238.00,1456.00,6.1176470588235
12.416817,51.3527485,132.25,666.57,5.0402268431002
12.3787316,51.3337522,145.00,1200.00,8.2758620689655
12.31987,51.3440647,211.00,1166.00,5.5260663507109
12.41362,51.32453,298.74,1965.00,6.5776260293232
12.392231,51.362546,228.43,1375.00,6.0193494724861
12.404501849576,51.3060173554,180.00,944.00,5.2444444444444
12.3894582,51.3411427,249.00,1635.00,6.566265060241
12.4310106,51.3430117,202.61,915.00,4.5160653472188
12.3861669,51.3351335,816.95,5294.00,6.4802007466797
12.41831045,51.3230825,230.00,1095.00,4.7608695652174
12.3243826,51.3434893,229.00,1161.00,5.0698689956332
12.321447,51.34179,267.14,1550.00,5.8022010930598
12.4270122,51.408957,236.52,1410.00,5.9614408929477
12.379016840621,51.325980484789,328.70,2434.00,7.4049285062367
12.4032961,51.3387107,639.93,6870.00,10.735549200694
12.3798675948594,51.38492555,202.81,851.24,4.1972289334845
12.3272153,51.3331701,987.42,6125.00,6.2030341698568
12.3292466,51.3725436,472.92,2581.00,5.4575826778313
12.41191,51.33519,197.60,1339.00,6.7763157894737
12.3633379,51.3431206,240.00,1320.00,5.5
12.3961007,51.3461936,257.00,1236.00,4.8093385214008
12.2939082,51.3550141,136.51,672.00,4.9227162845213
12.377370623529,51.3242969,216.30,1299.00,6.005547850208
12.3466372,51.3320405,246.00,1745.00,7.0934959349593
12.327605280813,51.3730521,166.85,816.75,4.8951153730896
12.37877,51.33982,884.00,6077.00,6.8744343891403
12.407846279533,51.3314663,323.00,1526.00,4.7244582043344
12.40975,51.3535,217.00,1378.00,6.3502304147465
12.4614076,51.3525826,1063.51,4407.10,4.1439196622505
12.3199855,51.3895449,167.62,774.64,4.6214055601957
12.3745016,51.3515659,538.79,3572.00,6.6296701869003
12.3968677,51.3440684,352.00,1894.00,5.3806818181818
12.373947628281,51.3197111,252.38,2010.00,7.9641809969094
12.37187612718,51.3668987,246.00,1110.00,4.5121951219512
12.350899249305,51.3645633,104.00,580.00,5.5769230769231
12.40885,51.33021,154.00,869.00,5.6428571428571
12.4138169,51.3452539,153.92,974.00,6.3279625779626
12.383544,51.3643805,227.56,1200.00,5.2733345051854
12.3917079,51.2996007,252.00,1770.00,7.0238095238095
12.4090128,51.3570902,206.00,917.00,4.4514563106796
12.40768,51.33126,802.00,4168.00,5.1970074812968
12.37679,51.35839,175.00,1060.00,6.0571428571429
12.37607,51.34944,690.68,5225.00,7.5650083975213
12.37607,51.34926,1617.00,13013.00,8.047619047619
12.40787681197,51.3698693,198.80,1055.00,5.3068410462777
12.3246609,51.3333049,556.92,4412.00,7.9221432162609
12.4897005,51.3364691,164.00,950.00,5.7926829268293
12.3799698,51.3283378,191.10,1340.00,7.0120355834642
12.4040158,51.3373306,436.00,2356.00,5.4036697247706
12.37463,51.36105,615.00,4605.00,7.4878048780488
12.421595,51.3353703,169.10,888.00,5.2513305736251
12.3227838,51.3312837,516.65,3260.00,6.3098809639021
12.37481,51.36574,305.62,2197.00,7.1886656632419
12.3727701,51.3233611,199.00,1345.00,6.7587939698492
12.2713661,51.3192683,403.61,2000.00,4.9552786105399
12.40534,51.3341,208.00,1130.00,5.4326923076923
12.393920153567,51.30140765,159.10,973.00,6.1156505342552
12.37337,51.34216,568.22,4747.96,8.3558480870086
12.4028458,51.2995496,149.50,1040.00,6.9565217391304
12.3253465,51.3373886,221.30,1135.00,5.1287844554903
12.318370899972,51.33013385,319.00,1437.00,4.5047021943574
12.314337,51.2860388,180.00,895.00,4.9722222222222
12.3750456,51.3700324,171.00,1079.00,6.3099415204678
12.37292,51.37078,169.00,929.00,5.4970414201183
12.3786125294939,51.3146179,199.60,1233.43,6.1795090180361
12.4093983,51.3545923,228.30,1270.00,5.562855891371
12.37301,51.36498,310.50,1993.50,6.4202898550725
12.3971503,51.3112934,266.74,1482.00,5.5559721076704
12.3974246,51.3312677,236.63,1309.00,5.5318429615856
12.3702544,51.3083876,247.00,2089.00,8.4574898785425
12.37256,51.36701,213.41,1160.00,5.4355466004405
12.3814396,51.31739285,214.69,1258.00,5.8596115329079
12.3208938,51.3443703,505.07,3550.00,7.0287286910725
12.365442635147,51.3383458,162.07,1050.00,6.4786820509656
12.3863893,51.3247004,174.45,881.00,5.0501576382918
12.405927,51.3396832,161.60,856.00,5.2970297029703
12.359850382217,51.3649477,295.54,1730.00,5.8536915476754
12.3878164,51.3236034,156.00,865.00,5.5448717948718
12.3773426,51.34696325,648.73,3690.00,5.6880366254066
12.37193,51.36495,332.04,2058.00,6.1980484279003
12.378042155138,51.315541,193.00,1024.00,5.3056994818653
12.3674548399574,51.32212315,204.98,1465.00,7.1470387354864
12.3460754,51.3313802,180.70,1296.00,7.1721084670725
12.3939650331133,51.3385386,90.44,535.00,5.9155241043786
12.27539,51.3847,233.00,1196.00,5.1330472103004
12.3468316959363,51.36814045,135.00,716.00,5.3037037037037
12.30691,51.35129,542.00,3400.00,6.2730627306273
12.33843,51.37036,231.00,1179.00,5.1038961038961
12.4292272,51.3431984,176.00,1015.00,5.7670454545455
12.339927547285,51.36850865,271.00,1469.00,5.4206642066421
12.348000467907,51.3653246,479.00,2387.00,4.9832985386221
12.4311771,51.3441545,208.00,1048.00,5.0384615384615
12.3202079,51.3889894,189.88,884.51,4.6582578470613
12.42984,51.34105,173.00,850.00,4.9132947976879
12.4567316,51.3522084,947.59,4216.17,4.4493610105636
12.388848299988,51.34098325,356.00,2293.00,6.4410112359551
12.4135036,51.3593987,243.39,1461.00,6.002711697276
12.4144807,51.3553556,182.00,978.00,5.3736263736264
12.378418,51.3622865,519.56,4701.51,9.0490222495958
12.3967943,51.3446687,276.71,1617.36,5.8449640417766
12.372897039005,51.36474125,309.03,1922.00,6.2194608937644
12.346501352745,51.369088,196.08,1050.00,5.3549571603427
12.33393,51.33809,208.70,1110.00,5.3186391950168
12.3713083,51.3564812,175.00,1190.00,6.8
12.36536,51.36921,204.62,1371.00,6.7002248069592
12.3570118,51.3649802,223.00,1159.00,5.1973094170404
12.36473,51.33874,330.00,2356.00,7.1393939393939
12.405841,51.3781017,212.85,1064.00,4.9988254639417
12.367133313581,51.31474600657,429.00,4125.00,9.6153846153846
12.3723276964431,51.3415399,110.02,816.00,7.4168333030358
12.3645371,51.371058,577.52,3057.00,5.293323174955
12.3664913,51.357715,168.03,970.00,5.7727786704755
12.319522,51.3818771,852.00,4590.00,5.387323943662
12.368943466078,51.3610731,206.24,1296.00,6.2839410395656
12.41652495425,51.3448023,439.36,1962.00,4.4655863073562
12.3735024,51.3491475,99.87,765.00,7.6599579453289
12.379391845094,51.3114151,1011.46,7991.39,7.9008463013861
12.33141,51.31935,195.00,1228.00,6.2974358974359
12.3080625,51.3186387,185.72,900.00,4.8460047383157
12.30043,51.31509,485.14,2033.12,4.1907902873397
12.4297712,51.3415748,186.30,840.00,4.5088566827697
12.3623,51.33712,199.00,1934.00,9.7185929648241
12.418121262883,51.351839131316,832.68,3735.23,4.4857928616035
12.3654156,51.32284755,301.00,1923.00,6.3887043189369
12.362975549069,51.338366209867,234.00,1805.00,7.7136752136752
12.2685414,51.3133371,159.00,739.00,4.6477987421384
12.4140519,51.357862,259.00,1160.00,4.4787644787645
12.3784435,51.3142091,282.30,2581.00,9.1427559334042
12.3142184213832,51.3462988,489.76,2475.00,5.0534955896766
12.2860134,51.32621046,156.22,513.81,3.2890154909743
12.36059,51.37086,204.12,1128.00,5.5261610817166
12.3717795,51.3052136,664.20,4000.00,6.0222824450467
12.3241845,51.3368985,520.00,2380.00,4.5769230769231
12.3984097,51.3420052,188.00,1078.00,5.7340425531915
12.3149621,51.3797436,455.12,2271.00,4.9898927755317
12.368471,51.32981,435.30,3583.00,8.2311049850678
12.3262115,51.3362784,456.59,2578.00,5.6462033772093
12.3776249,51.3243236,199.44,1328.00,6.6586442037706
12.4194387,51.3444389,182.43,960.00,5.2622923861207
12.3998067,51.3460258,297.42,1337.30,4.4963351489476
12.408839899999975,51.3527675,230.31,1272.00,5.5229907515957
12.3904,51.33475,954.28,9373.99,9.8231022341451
12.29629,51.31499,210.24,1008.00,4.7945205479452
12.35879,51.3629,470.76,2832.00,6.0158042314555
12.42129,51.35279,180.00,890.00,4.9444444444444
12.385049375059,51.34180895,336.00,1986.00,5.9107142857143
